id,WT_Veh1,WT_Veh2,WT_Veh3,WT_E2-1,WT_E2-2,WT_E2-3,baseMean
CT45A4,0.0440349,0.0586324,0.00962776,0.014862,0.0279799,0.0118172,0.027825693
SEPP1,4.20916,3.90468,3.64744,4.26649,3.54637,3.75133,3.887578333
MBOAT4,0,0.0186306,0,0.0177678,0,0,0.0060664
OR2B11,0,0,0,0,0,0,0
CLCNKB,0,0,0,0,0,0,0
AC004466.1,0.969767,0.944721,1.04724,0.808222,0.533947,0.944118,0.874669167
PIK3CA,4.70509,5.22106,5.10847,4.92046,5.37101,5.52761,5.142283333
ITM2A,0.047975,0.0169546,0.0418974,0.0485043,0.0180959,0,0.028904533
FLCN,14.9518,8.46439,8.11425,9.93519,10.7555,6.81041,9.83859
SIGLECL1,0,0,0,0,0.0391483,0,0.006524717
SLC4A8,3.52658,3.79526,3.62968,2.90277,2.86651,2.83718,3.259663333
ANKRD20A1,0.0352852,0.040473,0.0280378,0.0356744,0.0543376,0.0258659,0.036612317
KRTAP5-4,0.011773,0,0,0,0.0266487,0.0292468,0.011278083
ACVR1,9.60866,9.70145,9.97146,9.60899,8.7083,9.25267,9.475255
AP000322.54,0,0,0,0,0,0,0
GABBR1,2.53595,1.98974,2.34988,2.59099,2.36823,1.93588,2.295111667
HSD11B2,1.62557,1.22068,1.3842,1.05458,1.08853,1.06005,1.238935
TBC1D10C,0.0349321,0.0740672,0,0.0479016,0.0197667,0,0.0294446
MIOS,11.9585,12.328,12.0856,10.7531,11.3914,10.7729,11.54825
NAA20,59.3882,63.4203,60.1541,71.1466,65.4674,69.2808,64.80956667
CYP4V2,1.13732,1.08647,1.09698,1.01088,1.13161,1.3506,1.135643333
NUDT16,12.0097,12.3031,11.9056,12.5626,12.6699,10.6287,12.01326667
TBX21,0,0,0.0127037,0,0,0,0.002117283
LRRC6,0.405623,0.270721,0.371993,0.371529,0.260849,0.271858,0.325428833
TSPAN6,17.4616,16.4682,17.2841,17.4454,16.7242,18.939,17.38708333
C4orf22,0,0.0445263,0,0,0,0,0.00742105
CAPN3,0.211972,0.121644,0.179396,0.112358,0.0753475,0.146514,0.14120525
PRM3,0,0,0,0,0,0,0
F12,2.65198,2.69265,2.91961,3.10923,3.98784,2.73733,3.01644
RP11-321F6.1,0.0366348,0,0,0.037039,0.0414624,0.0455047,0.026773483
FAM117B,3.75626,3.97335,3.36135,4.3502,4.56169,4.69905,4.116983333
SPRR3,0.233832,0.398536,0.35819,0.56498,0.54481,0.594102,0.449075
NRXN1,0.004274,0.0133503,0,0.00548185,0,0,0.003851025
SLC25A37,4.59649,4.84801,4.69373,5.37288,5.64617,5.87826,5.17259
ZNF70,0.908227,0.918203,0.866743,0.997301,0.87134,0.926407,0.9147035
ANKMY1,12.321,11.2497,16.8934,11.4908,10.565,7.82506,11.72416
FAM71D,0,0,0,0,0,0,0
SLC9B2,3.93821,4.20587,3.20578,4.1299,5.00676,4.87712,4.227273333
SLFN13,0.337859,0.349646,0.389913,0.347686,0.300441,0.354713,0.346709667
RGL3,0.0098219,0,0,0,0,0,0.001636983
CASP8,18.03,16.422,12.7078,14.9528,12.3629,20.3819,15.80956667
XCR1,0,0,0,0,0,0,0
C16orf93,9.09286,7.64917,8.45339,7.46485,8.98192,7.42619,8.178063333
SOX14,0,0,0,0,0,0,0
C14orf144,0,0,0.0212026,0,0,0,0.003533767
RP13-672B3.2,4.00E-105,1.88E-34,2.25E-70,1.27E-15,5.12E-15,5.16E-18,1.07E-15
SMG8,28.5668,28.3792,29.2365,27.031,25.8341,30.4592,28.25113333
PTPN23,12.282,11.8545,11.8802,10.9648,9.51276,10.6595,11.19229333
NUDT12,11.0715,11.2777,11.493,10.4165,11.2963,11.8437,11.23311667
CAPN6,0,0,0.00893913,0.020697,0,0.0337719,0.010568005
LMBR1L,14.8082,16.2202,20.1302,11.7315,12.6284,13.3815,14.81666667
HP1BP3,67.2714,77.2156,70.4212,74.5966,75.483,62.5062,71.249
G3BP1,67.9172,68.834,64.831,72.0491,74.915,78.3885,71.1558
TDRD3,4.77558,4.49243,4.22981,5.59658,3.98875,4.08004,4.527198333
MARVELD2,19.429,18.8456,19.4887,18.5614,18.5774,18.3147,18.86946667
AC068533.7,10.1836,13.3068,11.8645,12.1477,11.1358,12.063,11.78356667
WDR33,25.6245,25.3807,25.5991,26.4087,23.9741,23.0005,24.99793333
HLA-DRA,0.143036,0.0252711,0.0936892,0.072306,0.05396,0.148056,0.089386383
AKR7L,0.677124,0.537317,0.614112,0.552941,0.512413,0.497673,0.565263333
PI3,0.0619803,0.131414,0,0,0,0,0.032232383
C1QB,0,0,0,0,0,0,0
PGBD5,0.995841,0.996985,1.03953,1.03037,1.17983,0.917786,1.026723667
U2AF1,110.306,108.934,111.336,116.381,109.372,106.486,110.4691667
ENTPD4,18.8118,14.4352,20.4745,15.4248,19.8285,19.8292,18.134
LEMD2,40.479,37.9285,40.0652,35.968,32.0121,34.1849,36.77295
PHF23,24.3436,22.1646,23.5597,25.3013,25.2601,24.0042,24.10558333
QTRT1,25.1899,26.1647,25.1297,20.0157,24.3719,21.835,23.78448333
SDHAF2,43.8667,42.1499,43.0847,45.7037,43.1265,47.0447,44.1627
SPATA2,12.0399,11.7998,13.5786,11.9254,11.8269,11.143,12.05226667
PLEKHA2,6.1276,6.08233,6.50008,4.93833,4.97715,5.20802,5.638918333
CIDEA,0,0,0,0.0373372,0,0,0.006222867
TMEM31,0.264106,0.326651,0.461314,0.222516,0.498181,0.437401,0.3683615
FAM111A,12.134,13.7086,16.1566,12.7586,12.4887,11.8724,13.18648333
ARX,0.257784,0.300613,0.427758,0.278003,0.262578,0.341544,0.31138
CD99L2,10.7665,10.931,12.4489,10.0928,9.97737,9.52638,10.623825
KIF2C,17.1247,17.7619,17.5438,15.8679,14.9842,15.1435,16.40433333
TECPR2,6.12507,6.19231,6.14903,5.4189,5.1222,5.60752,5.769171667
PAK7,0.00534021,0,0,0.0108003,0,0,0.002690085
PPP1R21,11.4777,10.8874,11.2458,10.2807,10.233,11.5372,10.94363333
SH3D21,5.32833,4.65629,4.82998,4.64865,3.71882,3.95132,4.522231667
RIOK3,14.2912,14.9464,14.5366,14.7221,14.138,15.2492,14.64725
AC074212.3,0.0180442,0.0191292,0,0.0273649,0,0.0112065,0.012624133
NOX3,0,0,0,0.037908,0,0,0.006318
COL6A5,0.00264429,0,0,0.007911,0,0,0.001759215
LDLRAD1,0,0.142506,0.119188,0.205177,0.0898202,0,0.092781867
SYT6,0.062138,0.0117189,0.00723691,0.0223621,0.0406538,0,0.024018285
RCN2,65.0845,62.9994,62.3035,67.9418,65.0216,81.0059,67.39278333
PYCRL,13.5838,12.7365,14.1924,16.3074,16.2216,14.4014,14.57385
ABHD14A-ACY1,0.454787,2.63E-08,1.06E-29,1.86E-20,1.65E-05,4.31E-10,0.075800588
LDHA,312.385,314.19,287.197,349.539,355.126,350.849,328.2143333
MYH9,101.829,97.9967,99.7682,95.7515,83.9796,86.2493,94.26238333
BLNK,5.85417,5.3479,5.59105,3.32412,2.97056,4.03614,4.520656667
RP11-321M21.3,0,0,0,0,0,0,0
RAMP2,0.313288,0.357793,0.08783,0.57014,0.425486,0.04971,0.300707833
MON1A,2.11119,1.94209,2.27667,2.20364,2.1881,1.61634,2.056338333
RPS6KB2,26.0209,25.1678,26.2756,24.5233,23.4375,22.4782,24.65055
GOLGA6L1,0.00340179,0.00144197,0.00445644,0.00229256,0,0,0.001932127
CPEB2,8.19383,7.30679,7.22218,6.56674,6.44483,5.98692,6.953548333
ARHGAP20,0,0,0,0,0.00923382,0,0.00153897
C7orf13,10.7466,11.0663,11.4846,11.9661,11.4282,12.5424,11.53903333
HOMEZ,10.4914,10.3976,10.7907,8.81407,10.5021,10.186,10.19697833
LRWD1,12.2531,11.6245,12.0596,12.651,13.6501,10.7252,12.16058333
HIATL2,6.92168,7.38682,6.99297,6.54755,7.3555,7.49133,7.115975
IQGAP2,0.0476646,0.0230075,0.00557188,0.034408,0.0656787,0.0394265,0.03595953
ZNF488,0.98581,0.961014,0.531538,1.09297,1.00936,0.717451,0.883023833
AC064874.1,0,0,0,0,0,0,0
GRIN2D,0.281633,0.26871,0.178324,0.2183,0.164685,0.204062,0.219285667
POM121L12,0,0,0,0,0,0,0
LINC00908,0.189519,0,0.0147638,0.0113942,0.107246,0,0.0538205
ATP6V0E2,48.7786,43.2728,48.0875,40.9908,36.9069,38.1942,42.70513333
RNF144B,3.60475,3.76607,3.65837,2.72977,2.90795,2.74318,3.235015
MSLN,0.411925,0.0563465,0.313662,0.13917,0.42705,0.207768,0.25932025
HCRTR1,0,0,0,0,0,0,0
RNF44,21.5777,20.0254,21.4691,23.5692,23.6923,21.6832,22.00281667
CD52,0.43931,0.18629,0.460406,0.444157,0.29832,0.43654,0.377503833
C14orf39,0.00880052,0.00932969,0.0115289,0,0.00996021,0.0655877,0.017534503
GRAMD1B,0.0627436,0.0855972,0.125701,0.0815992,0.0875022,0.0891381,0.08871355
CTBS,2.09146,2.18679,2.13362,2.0964,2.07473,2.49089,2.178981667
GRHL3,31.6043,35.7574,37.1605,22.1098,19.9949,20.2953,27.82036667
CNR1,0.226299,0.405925,0.376217,0.274017,0.148725,0.441391,0.312095667
RP11-15E18.4,0.313435,0.11076,0.479042,0.105631,0.118246,0.194661,0.220295833
CEBPG,7.16907,7.39284,7.08717,9.07073,8.42152,9.07964,8.036828333
RSAD1,17.4132,17.0823,16.2908,17.1116,17.1218,16.4244,16.90735
MYO16,0.746328,0.752374,0.666733,0.663357,0.788948,0.877515,0.749209167
AC109583.1,0,0,0,0,0,0,0
TMEM52B,0.0367235,0,0,0,0,0,0.006120583
DNAAF2,6.2178,6.56529,6.28599,7.48091,7.98521,8.71733,7.208755
DCDC1,0.108648,0,0.0116,0.0308899,0.00504499,0.0646302,0.036802182
PPP2R1B,8.04632,9.47721,8.82585,10.1277,9.00021,11.636,9.518881667
ADCY1,11.6522,10.5394,10.4752,16.0858,20.3024,16.4138,14.2448
NDUFB3,70.639,80.0384,70.0187,82.5863,71.3144,71.942,74.42313333
KIT,0.0506688,0.0781317,0.0362058,0.0931404,0.184866,0.0875784,0.08843185
AURKB,31.0909,28.2959,31.2472,30.3214,24.4211,26.2405,28.60283333
VGLL2,0.0152686,0,0,0,0,0.0189656,0.0057057
10-Sep,3.78085,4.47935,5.77885,4.01364,5.35804,4.5665,4.662871667
CCNYL1,8.24676,9.20757,8.30882,8.74601,8.20647,9.85543,8.761843333
RPL19,790.139,793.165,796.586,791,829.5,743.24,790.605
HIST2H2AA4,85.5278,78.2067,85.2222,81.2737,93.3072,72.9475,82.74751667
SLC39A13,14.7119,12.1289,15.2838,11.3921,10.7405,11.8036,12.6768
RP11-977G19.10,5.01E-31,0.832325,0.955886,0.420326,0.944002,0.803322,0.659310167
DHRS7B,18.2863,13.7067,18.9583,17.9309,17.3051,16.1389,17.05436667
PCDH15,0.0201113,0.00501176,0.0123866,0.0189875,0.00795232,0.0058721,0.011720263
TMPRSS11BNL,0.0076575,0,0,0,0,0,0.00127625
POU2AF1,0,0,0,0.0300352,0,0,0.005005867
VTN,0.302244,0.326821,0.607784,0.234318,0.112912,0.289399,0.312246333
USP35,3.13715,2.60128,3.39606,3.41629,2.91589,2.89123,3.05965
FGF19,0,0,0,0.0103514,0,0,0.001725233
ACKR4,0.0806117,0.0142431,0.0352012,0.0203753,0.0152057,0.0333764,0.0331689
USP47,11.7717,11.1972,11.0971,10.8983,10.573,10.6281,11.02756667
MPP1,0.0249948,0.0411521,0,0.0882576,0,0,0.025734083
UQCR11,60.2031,61.7157,63.203,66.905,67.2867,53.5966,62.15168333
PSEN2,10.2204,10.6288,10.664,11.8536,9.86214,10.6475,10.64607333
PRDM13,0,0,0,0,0,0,0
CTRB1,0.017614,0.174557,0.120491,0.108162,0.0398829,0.0656366,0.087723917
CT47A1,0,0,0,0,0,0,0
FABP1,0,0,0,0.0683939,0,0,0.011398983
HTR7,0.0731152,0.0430597,0.117071,0.0985662,0.147146,0.111002,0.098326683
SLC32A1,0.00968912,0,0,0,0.0109659,0,0.003442503
TSPO2,0,0,0,0,0,0,0
MS4A4E,0.00624557,0.0105938,0.00654549,0.0416755,0.0409977,0.0310309,0.02284816
RABGEF1,10.6322,14.7624,14.5162,13.0379,13.6663,15.1158,13.6218
TLR9,0.0224843,0.0265501,0.0196596,0.00773377,0.00840211,0.00932689,0.015692795
JMJD7-PLA2G4B,0.605979,0.305071,0.405818,0.519666,0.294637,6.80E-05,0.3552065
ZNF543,0.600152,0.417898,0.6252,0.490344,0.503788,0.656059,0.548906833
ATP8B4,0.0733375,0.0982873,0.0601269,0.130642,0.172696,0.181445,0.11942245
LRCH3,12.456,13.6654,13.0353,10.0497,10.8739,10.7943,11.81243333
C6orf25,0.499136,0.347746,0.38597,0.2407,0.346578,0.315236,0.355894333
RP11-113D6.6,0,0,0,0,0.0316533,0,0.00527555
TXNDC5,79.8345,77.4415,80.531,89.5031,87.2713,91.216,84.29956667
NRN1,0.0161849,0.0171581,0,0.0327268,0,0,0.011011633
SPG20,8.63254,9.00452,8.82224,8.38211,8.90741,9.70204,8.908476667
GTSF1L,0,0,0,0,0,0,0
TMEM88,0.605335,0.95711,0.679556,0.528729,0.509236,1.02716,0.717854333
RUNDC1,7.40407,7.57554,7.67664,7.87079,7.70233,7.28945,7.58647
1-Sep,0.628231,0.615653,0.999913,0.659201,0.76995,0.623981,0.716154833
S100A3,0.0353366,0.0374613,0,0.0623264,0.0697697,0,0.034149
DPEP2,0.686925,0.313334,0.488442,0.43124,0.319223,0.26766,0.417804
SYP,0.604527,0.660453,0.654075,0.673426,0.834749,0.535576,0.660467667
KRT19,1300.58,1142.71,1173.44,1419.48,1368.43,1338.81,1290.575
PPP3R1,36.1178,37.4778,36.0099,42.1288,42.2749,43.0638,39.51216667
TTC34,0.0910535,0.0603303,0.0596412,0.0230145,0.0515262,0.0565711,0.0570228
ERVV-2,0,0,0,0,0,0,0
FAIM2,0.0377193,0.428245,0.131415,0.204436,0.127804,0.194258,0.187312883
PNO1,13.3369,13.671,13.0351,18.2017,17.9284,18.3472,15.75338333
SH3RF3,0,0,0,0.0079381,0,0,0.001323017
E2F8,5.54964,6.62113,6.0962,6.13424,5.24376,5.49563,5.856766667
CWC15,13.4371,13.3525,11.647,13.7045,13.6641,13.1557,13.16015
SRY,0,0,0,0,0,0,0
FAM47B,0,0,0,0,0,0,0
ADAM8,2.41917,2.29556,2.44546,1.89839,2.37352,1.89971,2.221968333
PTTG1,45.0879,48.0221,47.6607,52.4686,39.5072,43.1472,45.98228333
TBX5,0.0574233,0.057681,0.0354563,0.00686323,0.0230508,0.016865,0.032889938
MEF2B,1.92788,1.4866,1.74587,1.85555,2.07089,1.34758,1.739061667
PSD2,0.138479,0.0846956,0.0837282,0.118467,0.138643,0.138929,0.117156967
HBM,0,0,0,0,0,0,0
OTUD3,2.73804,2.79728,2.84428,2.9724,2.75849,2.96146,2.845325
ZNF440,3.49992,3.23929,2.79128,2.74685,2.85595,2.74514,2.979738333
RAB41,0,0,0,0,0,0,0
AURKA,53.8879,55.1119,56.5592,58.0479,47.4855,53.3613,54.07561667
SART1,17.0223,16.5765,17.1641,15.5834,15.7959,14.1235,16.04428333
RPP30,19.7507,17.8147,15.83,21.7611,19.2852,21.9419,19.39726667
WT1,0,0,0,0,0,0,0
ZFP28,0,0,0,0,0,0,0
HTRA4,0.40086,0.257554,0.190959,0.356157,0.302456,0.27159,0.296596
KLRC3,0,0.0137112,0,0,0,0,0.0022852
TBC1D32,1.48569,1.31986,1.74694,1.41015,1.56508,1.42301,1.491788333
LAMTOR2,64.5449,62.6161,61.4843,61.041,56.2039,57.5884,60.57976667
MS4A15,0.037534,0.0397908,0,0,0,0,0.012887467
PTPN7,0.0264824,0.00935793,0.0231282,0.0535496,0.0262912,0,0.023134888
GCLC,18.6651,21.8912,18.8767,16.4387,16.2176,14.8776,17.82781667
CEP41,8.80801,6.09419,6.07403,8.37077,7.50629,8.64854,7.583638333
AC016752.1,0,0,0,0,0,0,0
LCT,0.00377706,0.00800834,0.0148441,0,0,0.00469155,0.005220175
DBI,515.889,570.101,528.535,576.686,554.578,514.47,543.3765
PTPDC1,3.7754,3.67184,3.90026,3.67961,3.36775,3.7517,3.691093333
TRAPPC11,3.79021,3.72493,3.79771,3.55444,3.14454,3.34993,3.560293333
LEPREL4,7.30749,6.79882,7.65561,8.35949,7.85773,8.4641,7.74054
POU2F1,3.10965,3.17196,2.89304,3.04625,3.01831,3.11238,3.058598333
HIST1H3B,0.778824,1.74305,1.47374,0.874906,0.587636,0.644927,1.0171805
KLHL6,0,0,0.00493261,0.00380681,0,0,0.00145657
SHE,0.00759883,0.0109718,0.0199102,0.103099,0.0577055,0.00471907,0.034000733
MT-ND4L,9171.35,11920,10973.6,11257.3,12733.4,10887.1,11157.125
AKIRIN2,14.6904,14.7549,15.3834,13.6094,13.9324,13.7637,14.3557
SNX11,20.4381,18.1375,19.8333,18.8861,18.1061,16.2384,18.60658333
MRI1,16.3899,15.2839,17.869,16.4798,16.4527,15.8259,16.38353333
MRPL40,11.1948,10.7966,10.5409,11.8096,10.1404,10.4531,10.82256667
HES3,0,0,0,0,0,0,0
UPK3BL,27.1636,23.4963,25.8727,16.6616,13.9892,16.0024,20.53096667
SLC5A1,0,0,0,0,0,0,0
TTC30B,4.20461,3.87672,3.84033,3.66066,3.54261,3.89547,3.836733333
CCDC24,5.56638,6.19934,5.43643,5.06958,4.42726,4.49382,5.198801667
SIRT1,8.30742,8.33224,7.91441,7.77348,8.04624,8.68625,8.176673333
CLDN6,0.0887118,0.104616,0.155132,0.144252,0.0338853,0.147091,0.11228135
KBTBD11,1.2661,1.35718,1.27977,1.31215,1.36508,1.44998,1.338376667
METTL12,3.13934,3.29489,3.66113,3.67445,3.2268,3.11331,3.351653333
PHKA1,9.11417,8.85288,8.74075,9.42991,9.19679,8.87995,9.035741667
TMEM167A,22.5376,23.0545,21.618,23.4573,23.1542,26.5709,23.39875
CAP2,5.48596,6.16016,6.03495,7.07144,7.99045,7.06986,6.63547
ARMC6,24.542,25.5355,26.0882,27.4799,24.0195,26.4536,25.68645
COL4A5,9.50449,7.78196,9.01669,6.27758,6.48324,6.28467,7.558105
CDK5R1,1.1725,1.42116,1.39308,1.87909,1.98446,1.67592,1.587701667
GART,33.797,35.7611,33.7146,41.3955,40.2539,41.9904,37.81875
P4HA2,16.1201,15.1933,16.512,16.8843,16.0395,13.2451,15.66571667
GIPC1,159.347,162.647,163.532,145.93,144.652,133.481,151.5981667
ITSN1,7.07097,6.2409,5.93125,4.91671,5.68022,5.13153,5.828596667
CDX1,0,0,0,0,0.0167459,0,0.002790983
THRSP,0,0.0251424,0,0,0.0268416,0,0.008664
PPARGC1B,0.786893,0.800982,0.76799,1.28658,1.15719,1.23282,1.005409167
STEAP4,0.970269,1.06949,1.01435,0.797189,0.867787,0.989321,0.951401
APBB3,10.0225,8.5893,9.91201,8.86539,8.08952,7.14387,8.770431667
LIPG,0,0.00614903,0,0.00586425,0,0,0.002002213
MUL1,12.0895,10.4495,11.5514,11.942,10.5385,10.6203,11.19853333
COLCA2,0.0815426,0.274878,0.388791,0.120989,0.207648,0.227892,0.216956767
PRM2,0,0,0,0,0,0,0
DENND2D,29.5119,26.9725,28.2672,24.3308,24.8542,26.1003,26.67281667
PPP1R10,23.9593,23.3166,22.669,19.2082,20.0173,18.2843,21.24245
SERPINB4,0,0,0,0,0,0,0
SERF1A,12.3111,12.24,11.8171,14.4118,14.7145,13.9024,13.23281667
HFE2,0.0239109,0,0,0,0,0.0148486,0.006459917
TMA16,19.9706,19.6724,15.0568,22.6568,26.8358,21.9458,21.02303333
IP6K1,4.6644,4.31527,5.34409,4.35669,4.10962,4.12535,4.485903333
DAZ2,0,0,0,0,0,0,0
GATA6,2.49747,2.40889,2.82348,1.91888,2.38219,2.11978,2.358448333
LHX1,0.50978,0.428619,0.660149,0.479859,0.404533,0.502198,0.497523
B3GALNT2,6.39501,6.56172,6.63527,7.6232,7.38075,7.57095,7.027816667
LGI2,0.0814644,0.0469184,0.0531249,0.082319,0.138762,0.0595293,0.077019667
SEMG2,0,0,0,0,0,0,0
RPS6KA2,4.27923,4.9078,4.28717,4.05508,4.14689,3.54009,4.20271
GUCA2B,0,0,0,0.118901,0.0665507,0,0.030908617
NSFL1C,23.5944,21.6914,21.5776,22.3359,19.7939,21.1798,21.6955
TADA2B,9.31578,8.30271,8.53398,8.31531,7.1603,8.01218,8.273376667
FBF1,3.44692,3.31457,3.84964,3.87081,3.36021,2.6085,3.408441667
GSTZ1,59.407,60.1109,58.5894,59.0428,58.5794,56.2032,58.65545
VWA5B1,0,0,0,0,0,0,0
CT47A6,0,0,0,0,0,0,0
RABGGTA,26.0064,23.226,24.8984,20.213,16.9959,18.3872,21.62115
OR14A2,0.0310753,0,0,0,0,0,0.005179217
APBB1IP,0.0179984,0.0474126,0.0460091,0.0180867,0,0.0111103,0.023436183
C3orf58,19.3133,18.9138,19.1333,16.8808,16.8681,20.5851,18.61573333
H1FNT,0,0,0,0,0,0.0521253,0.00868755
TBXA2R,0.0428137,0.0151292,0.0280434,0.159103,0.0403539,0.116824,0.067044533
TIMP3,11.8062,11.8303,12.2201,12.6011,11.5759,12.0467,12.01338333
STMN2,0,0.0410679,0,0.117499,0,0,0.026427817
LALBA,0,0,0,0,0,0,0
PCGF5,8.5078,9.29485,9.09361,8.55071,11.9265,9.82452,9.532998333
FAM135B,0,0,0,0.00343262,0,0,0.000572103
DCHS1,0.0152085,0.00460655,0.0142311,0.00658981,0,0.008096,0.008121993
CYP20A1,6.56875,7.71367,6.71903,7.04553,6.23313,7.06806,6.891361667
LAMP1,81.4612,81.489,85.6965,76.0328,70.4229,72.8758,77.99636667
ARL6IP5,29.2428,30.5261,29.5525,28.5921,26.4359,29.6299,28.99655
ATP13A1,23.2612,21.9049,25.1269,21.7503,21.172,21.538,22.45888333
ZNF254,7.13096,9.42701,7.3898,8.52221,7.13932,6.29307,7.650395
CRYBA4,0,0,0,0,0,0,0
NR5A2,0.122216,0.133803,0.113682,0.436691,0.979937,0.259311,0.34094
RBM7,7.1848,7.60486,6.12945,5.62791,5.95768,6.62967,6.522395
TRMT10A,8.18567,9.31619,7.42804,7.42525,7.45549,8.22094,8.005263333
GTDC1,4.48098,5.7421,5.28638,4.63872,4.10598,4.43876,4.782153333
ZMYND15,1.13917,0.871887,0.940589,0.915339,0.7951,0.840725,0.917135
FOSB,0.858506,0.659776,1.02402,0.509914,1.06321,0.705274,0.80345
EGR4,0.105931,0.0449203,0.0971409,0.0749699,0.0719342,0.0657895,0.076780967
TBX15,0.0418665,0,0.036622,0.0281509,0.0210085,0.0115281,0.023196
RPGRIP1L,2.10086,2.85245,2.38314,3.31684,2.72855,2.94508,2.721153333
KCNK7,0.173848,0.155994,0.401478,0.456282,0.482687,0.7306,0.400148167
MANEAL,29.2926,29.2098,27.9763,38.0368,36.91,35.7106,32.85601667
NBPF4,2.77028,3.04715,2.75428,4.37685,4.66977,4.75406,3.728731667
ENO3,4.27592,3.99984,4.9952,3.53555,9.30506,4.33055,5.073686667
NRDE2,8.88436,8.18246,8.7084,7.05045,8.03784,7.63762,8.083521667
KRR1,29.6868,31.0994,29.1098,37.2878,37.7634,33.8523,33.13325
ZFP92,0.0657757,0.139462,0.0574453,0.0886685,0.0744433,0.0544674,0.0800437
HBQ1,0,0,0,0,0,0,0
HAP1,0.813614,0.899109,1.40317,0.673547,0.749698,0.978685,0.919637167
SMU1,33.4948,34.5698,36.053,36.8639,37.5577,35.8818,35.73683333
HMGA1,40.8058,40.9622,42.2836,43.1855,40.5425,39.6912,41.24513333
POU4F3,0,0.0249362,0.0616284,0.0241328,0.0798642,0.0308397,0.036900217
FAM104B,9.75172,10.353,11.4375,10.2808,9.95049,10.1077,10.313535
GDF6,0.00657141,0,0,0.0132878,0.00743736,0,0.004549428
AUNIP,3.80401,3.76352,3.66371,5.62418,4.23494,5.32099,4.401891667
DPCR1,0.00902065,0,0.017734,0,0,0,0.004459108
C8orf44,3.01001,3.39067,3.12618,2.74655,2.94858,2.08728,2.884878333
ARHGAP31,0.0780422,0.0693905,0.173409,0.20045,0.0749067,0.245656,0.140309067
SDR42E2,0.0296434,0.0209506,0,0,0,0,0.008432333
UNC5B,0.837287,0.910892,0.834169,0.861437,0.910302,0.784717,0.856467333
NCF4,0.115731,0.165649,0.246987,0.0397186,0.0218291,0.0239584,0.102312183
CRTC1,4.52136,4.67574,4.71697,3.78494,4.85287,3.61204,4.360653333
FAM63B,2.59996,1.64298,1.83044,1.83515,2.43909,2.35047,2.116348333
TMEM61,0.0773046,0.163906,0.202542,0.156315,0.349966,0.160036,0.1850116
SLC35G2,0.0167397,0,0,0.0338491,0,0,0.008431467
ABCB4,0.815744,0.617485,0.633194,0.604958,0.746928,0.7448,0.6938515
CLDN18,0.0213382,0,0,0,0,0,0.003556367
OAS2,2.48625,1.72115,2.5712,1.13935,1.66487,1.7258,1.88477
AC104809.3,0,0,0.0399516,0.368392,0,0,0.068057267
A2M,0.089715,0.34383,0.125291,0.220466,0.156396,0.170973,0.184445167
TOE1,4.56261,4.61766,4.44682,6.22592,5.82096,6.16564,5.306601667
GPKOW,11.482,11.1063,11.6991,10.8348,11.3983,10.291,11.13525
PVR,10.7304,13.145,12.9597,19.7466,17.5212,19.1006,15.53391667
DDIT4,96.1561,85.9396,94.7726,66.672,80.9508,69.6362,82.35455
NCKAP1,50.8273,52.4294,50.7903,52.0524,52.4527,57.4683,52.67006667
KREMEN1,3.31383,3.11841,3.53159,2.88992,3.06851,2.98224,3.15075
FXYD2,0.193797,0.0684833,0.0846264,0.39187,0.219335,0,0.159685283
SENP7,7.34375,6.49589,5.92141,5.78497,6.22161,6.93433,6.450326667
HOXD9,0.0103727,0.0109964,0,0,0,0,0.003561517
HIST1H2AH,0.183455,0.194486,0,0,0.519075,0.113936,0.168492
ENO4,0.847028,1.16369,0.596577,0.416398,0.840635,0.697557,0.760314167
HIST3H2BB,0.873594,1.98455,1.10356,0.662423,1.51838,1.55015,1.2821095
CCDC7,1.2178,1.483,1.5859,1.16008,1.6751,1.93586,1.509623333
CAND1,46.7297,46.9642,45.7726,53.5813,56.1977,58.1843,51.2383
ITPKC,11.4671,12.0572,12.4602,10.791,10.2012,9.80192,11.12977
EEPD1,1.14137,0.650515,0.685958,1.90287,0.927006,0.611719,0.986573
MRPL47,29.3734,34.5124,28.9764,35.4029,32.3736,33.8811,32.41996667
PLA2G15,19.6321,17.9203,20.2365,18.3662,17.4925,17.4428,18.51506667
F8,1.98819,2.5918,2.32455,2.9381,2.70413,2.55667,2.51724
IGSF6,0,0,0,0,0,0,0
IGHMBP2,4.47811,4.26164,4.56202,3.88514,3.72704,4.27384,4.197965
IL1R1,23.5742,23.3792,21.8096,12.1615,13.6897,13.8615,18.07928333
KHDRBS3,0.580398,0.783954,0.327974,0.643304,0.794247,0.43689,0.594461167
ZNF438,2.55345,1.99527,2.08744,2.22812,2.16124,2.17332,2.199806667
AQP6,0.107034,0.322077,0.140217,0.314537,0.297559,0.0478364,0.204876733
CALM3,122.636,128.03,124.428,119.642,115.229,112.817,120.4636667
MXD1,7.22835,8.82439,8.24733,8.64954,10.3146,9.33506,8.766545
C8orf74,0,0,0,0,0,0,0
LST3,0,0,0,3.59E-09,0,0,5.98E-10
OR10A6,0,0,0,0,0,0,0
CXCR1,0,0.0319769,0.0263431,0.0203307,0.0113793,0.0249775,0.019167917
FAM109A,6.2583,5.2636,6.07534,5.82383,5.7858,5.22962,5.739415
