ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000271880,54.03572991,-1.737124776,0.212307776,-8.182106241,2.79E-16,2.34E-15
ENSG00000271882,3.206616539,0.194494614,0.277210593,0.70161321,0.482920411,0.624111185
ENSG00000271888,22.15933764,0.212617726,0.221585832,0.959527617,0.337293014,0.479989414
ENSG00000271889,4.003385088,0.461258231,0.287878345,1.602267901,0.109096381,0.193571458
ENSG00000271895,21.73972031,-0.815174965,0.231420744,-3.522480091,0.000427529,0.001276256
ENSG00000271905,1.763570657,-0.076948133,0.227056316,-0.338894482,0.734689222,0.827499684
ENSG00000271916,1.423434719,-0.296721615,0.235790448,-1.258412364,0.208242663,NA
ENSG00000271918,45.39985273,0.294534612,0.167555679,1.757831273,0.078776223,0.146526767
ENSG00000271922,1.358274185,0.187230365,0.221943672,0.843594065,0.398896282,NA
ENSG00000271924,3.828546217,0.263398851,0.283966101,0.927571459,0.353629908,0.496930704
ENSG00000271933,48.20073496,0.070283544,0.169786684,0.413952036,0.678909234,0.785685052
ENSG00000271936,43.59474594,0.163683758,0.182468741,0.897050954,0.369691728,0.513928747
ENSG00000271958,2.597812766,-0.050686957,0.250626183,-0.202241266,0.839728114,0.897622331
ENSG00000271966,21.93280151,-0.365728709,0.218589052,-1.673133699,0.094300979,0.17069324
ENSG00000271969,35.51503677,-0.022455786,0.212422317,-0.105712935,0.915810118,0.949812854
ENSG00000271971,27.75893989,0.341358952,0.211030788,1.617578908,0.105753378,0.188567536
ENSG00000271973,2.836519828,0.257760094,0.272939824,0.944384334,0.344973284,0.488215443
ENSG00000271974,0.508546237,-0.05318341,0.155750239,-0.34146599,0.732752804,NA
ENSG00000271976,83.0458775,1.099517275,0.154526113,7.11541406,1.12E-12,7.45E-12
ENSG00000271980,220.5048617,0.458509332,0.105357737,4.351928428,1.35E-05,4.87E-05
ENSG00000271983,8.491315989,-0.396349836,0.283286428,-1.399113394,0.161778982,0.269443785
ENSG00000271986,4.320526806,-0.169295171,0.285579544,-0.592812665,0.553306531,0.686258987
ENSG00000271991,6.473918653,0.175280723,0.287218452,0.610269717,0.541683154,0.676002426
ENSG00000271992,2.280749559,-0.317901727,0.258858525,-1.228090621,0.219412951,0.343452936
ENSG00000272004,2.128983448,-0.279968352,0.243207796,-1.151148756,0.249671043,0.381246321
ENSG00000272006,1.756326551,0.218594139,0.238618873,0.916080676,0.359624582,0.503200285
ENSG00000272009,51.78666619,0.762895946,0.177217484,4.304857118,1.67E-05,5.97E-05
ENSG00000272021,6.214068467,-0.209885178,0.289685046,-0.724528866,0.468741112,0.610893726
ENSG00000272023,2.653878399,-0.043467497,0.269946106,-0.161022872,0.872075387,0.918846819
ENSG00000272027,6.315528735,-0.009076815,0.288108856,-0.03150481,0.974866956,0.984782319
ENSG00000272030,69.32615787,-0.950185839,0.16687736,-5.693917006,1.24E-08,6.13E-08
ENSG00000272031,83.18366813,-0.336606028,0.134677024,-2.49935749,0.012441873,0.028685933
ENSG00000272034,88.86691295,0.685042311,0.171283969,3.999453751,6.35E-05,0.000212688
ENSG00000272037,34.78772438,0.440226123,0.193017091,2.280762395,0.022562511,0.049032768
ENSG00000272043,8.383091778,-0.142563664,0.278553829,-0.511799332,0.608791458,0.731339464
ENSG00000272046,72.91456041,0.208906277,0.19506837,1.070938752,0.28419697,0.42210703
ENSG00000272047,689.3332153,0.011755114,0.068064886,0.17270453,0.862883683,0.913210421
ENSG00000272054,120.5667854,-0.114000179,0.169193822,-0.673784524,0.500448315,0.64000528
ENSG00000272055,49.7181461,0.284800315,0.155795404,1.82804054,0.067543468,0.12820849
ENSG00000272070,55.97697906,0.843798308,0.191066282,4.416259635,1.00E-05,3.67E-05
ENSG00000272072,12.67114133,-0.573697903,0.264520532,-2.16882183,0.030096213,0.063266672
ENSG00000272075,13.00299097,0.190336486,0.273742357,0.695312511,0.486859475,0.627623774
ENSG00000272079,18.28019092,-1.287522906,0.221461334,-5.81375937,6.11E-09,3.10E-08
ENSG00000272081,5.270362786,0.218650288,0.289962002,0.754065315,0.450810003,0.594572931
ENSG00000272086,22.56387953,-0.319400312,0.233970891,-1.365128416,0.172212692,0.283559246
ENSG00000272087,16.8372374,-0.101194267,0.251445785,-0.402449647,0.687353139,0.79229049
ENSG00000272088,5.172080262,-0.084111888,0.289275127,-0.290767786,0.771228924,0.853236584
ENSG00000272092,17.15722391,0.037912773,0.235779242,0.160797757,0.872252692,0.918955786
ENSG00000272094,11.8212639,-0.111049832,0.27354486,-0.405965705,0.684767799,0.790196519
ENSG00000272097,11.78956489,0.148485103,0.267617859,0.554840038,0.579004079,0.707503409
ENSG00000272100,4.046669679,0.215111129,0.286676442,0.750362071,0.453036668,0.596552928
ENSG00000272106,65.15867392,-0.310068249,0.150315357,-2.062784906,0.039133069,0.079799322
ENSG00000272109,3.450133899,-0.118301568,0.283096305,-0.417884538,0.676031538,0.783457294
ENSG00000272112,6.539719795,-0.733361322,0.28773505,-2.548738227,0.010811342,0.025255127
ENSG00000272114,17.24381275,0.179756732,0.242333978,0.741772712,0.458225056,0.601228473
ENSG00000272115,13.00263847,-0.579590575,0.258557914,-2.241627667,0.024985446,0.053647602
ENSG00000272123,2.86447043,0.62198883,0.276937208,2.24595617,0.024706815,0.053115907
ENSG00000272128,1.735846792,0.297370947,0.239506909,1.241596527,0.214385464,0.33722653
ENSG00000272129,13.62531201,-0.502354815,0.268030846,-1.874242544,0.060897003,0.117051372
ENSG00000272140,26.33610893,-0.36802758,0.234002375,-1.572751476,0.115776375,0.203613901
ENSG00000272141,75.50750405,-0.447585281,0.172026489,-2.601839311,0.009272529,0.021954845
ENSG00000272142,39.03216994,0.290320213,0.197832346,1.467506295,0.142238378,0.24199593
ENSG00000272145,88.92740805,-0.131963524,0.162031153,-0.814433038,0.415396918,0.560413757
ENSG00000272146,9.075926014,0.37847606,0.283749422,1.33383905,0.18225661,0.29676788
ENSG00000272148,4.457925918,0.282460103,0.288090453,0.98045631,0.326860926,0.468536988
ENSG00000272150,108.484351,-0.007196133,0.144958506,-0.049642708,0.960407113,0.977040419
ENSG00000272153,24.74418948,-0.116784374,0.227814691,-0.512628809,0.608210997,0.73074593
ENSG00000272155,2.472254448,0.361745212,0.272928728,1.325420065,0.185031866,0.300550693
ENSG00000272160,0.472580445,0.19621923,0.145095804,1.352342553,0.176265758,NA
ENSG00000272168,39.93140295,-0.153346848,0.191513234,-0.800711496,0.423298686,0.56809176
ENSG00000272172,8.304024003,-0.040067272,0.286213198,-0.139991,0.888667101,0.929445334
ENSG00000272173,50.25645846,-0.104861763,0.185074326,-0.566592706,0.570990931,0.700877817
ENSG00000272174,0.252549287,-0.096610249,0.104306567,-0.926214444,0.354334548,NA
ENSG00000272175,3.934972175,-0.045537552,0.28436562,-0.160137332,0.872772894,0.919275471
ENSG00000272181,43.44905731,-0.393278337,0.199176835,-1.974518459,0.048322821,0.09573758
ENSG00000272182,5.076635051,-0.419091202,0.277347812,-1.51106727,0.130771313,0.225831786
ENSG00000272186,7.519246068,-0.136885295,0.286870378,-0.477167758,0.633242668,0.751123158
ENSG00000272189,63.27923321,0.465538458,0.161825205,2.876798207,0.004017324,0.010182735
ENSG00000272196,5104.965159,0.438365048,0.14400515,3.044092864,0.002333831,0.006157755
ENSG00000272197,1.178890149,0.118975161,0.190417013,0.624813712,0.53209333,NA
ENSG00000272205,7.626681771,0.067631845,0.280593647,0.241031277,0.809530876,0.87942998
ENSG00000272221,22.84683327,-0.062996623,0.22488559,-0.280127431,0.77937974,0.858661068
ENSG00000272223,5.849287162,-0.234588415,0.289216935,-0.811115763,0.417299194,0.562574042
ENSG00000272232,3.394589352,0.128808814,0.281724969,0.457214761,0.64751669,0.761859162
ENSG00000272236,1.488181309,0.007557864,0.24938454,0.030306066,0.975822959,0.985263934
ENSG00000272240,32.08028444,-0.442976379,0.210261549,-2.106787389,0.035136013,0.072493504
ENSG00000272248,8.214857158,-0.296627485,0.284214192,-1.043675838,0.296635392,0.435858135
ENSG00000272263,17.26609933,0.148349669,0.259269654,0.572182925,0.567198054,0.698012208
ENSG00000272264,6.31419281,-0.046489677,0.288765701,-0.160994457,0.872097767,0.918846819
ENSG00000272269,47.98823886,0.271576452,0.186091275,1.459372299,0.144462666,0.24500973
ENSG00000272273,82.31788548,-0.565017503,0.17985847,-3.141456187,0.0016811,0.00456058
ENSG00000272275,4.073909734,0.381349605,0.28811351,1.3236089,0.185632968,0.301289034
ENSG00000272277,47.79100304,-0.142586922,0.173616218,-0.821276513,0.411488783,0.556071371
ENSG00000272281,39.23066332,-0.614917062,0.206812404,-2.973308426,0.002946083,0.007636932
ENSG00000272288,19.79653451,0.159698774,0.251212307,0.635712383,0.524963904,0.661684318
ENSG00000272301,9.739263096,-0.171653657,0.272899592,-0.628999316,0.529349504,0.665742733
ENSG00000272308,4.754856258,0.210840294,0.289661931,0.727884029,0.46668458,0.608946959
ENSG00000272316,108.6631627,0.00351058,0.14457496,0.024282075,0.980627611,0.988416094
ENSG00000272319,1.415222864,-0.102402462,0.226464499,-0.452178873,0.651140127,NA
ENSG00000272323,23.1716744,-0.249748503,0.22761108,-1.097259863,0.272527811,0.408672448
ENSG00000272324,1.790680862,-0.327859623,0.257892788,-1.271302022,0.203621223,0.323765066
ENSG00000272325,2163.638381,-0.15734187,0.052708141,-2.985153081,0.002834364,0.007366839
ENSG00000272328,48.04906781,0.055612751,0.172831531,0.321774335,0.747623659,0.836848413
ENSG00000272330,0.253421752,-0.159973439,0.109423832,-1.461961589,0.143751736,NA
ENSG00000272333,628.4478822,-0.039645252,0.087463353,-0.453278443,0.650348254,0.763680018
ENSG00000272335,82.57069769,-0.013600745,0.139863734,-0.097242825,0.92253356,0.954744636
ENSG00000272337,2.67461045,-0.19775176,0.274713107,-0.719848288,0.47161841,0.613593399
ENSG00000272338,4.440722165,0.249072245,0.279105187,0.892395617,0.37218092,0.516655471
ENSG00000272341,31.32033435,0.384053858,0.209496006,1.833227589,0.066768733,0.127031129
ENSG00000272342,24.1551203,0.096824792,0.213024613,0.454523968,0.649451745,0.763466502
ENSG00000272344,0.814308645,-0.357474769,0.193641261,-1.846067138,0.064882458,NA
ENSG00000272360,2.980695364,0.34086585,0.275465731,1.237416534,0.215932484,0.339166929
ENSG00000272366,2.898553312,-0.281723736,0.283932102,-0.992222204,0.321089143,0.462824911
ENSG00000272367,7.239459102,-0.423690614,0.287779061,-1.472277422,0.140945978,0.240035484
ENSG00000272368,27.08953253,-0.133335776,0.208631505,-0.639097032,0.522759811,0.659836625
ENSG00000272369,14.97489502,-0.812334908,0.2610315,-3.112018694,0.001858127,0.005000817
ENSG00000272370,3.019121434,-0.192168343,0.276595368,-0.694763418,0.487203577,0.627909876
ENSG00000272384,18.90842007,-0.289423667,0.228997971,-1.263870005,0.206276689,0.327099302
ENSG00000272386,3.584747153,0.039409008,0.276595836,0.142478674,0.886701923,0.928145453
ENSG00000272387,0.24396709,-0.000662888,0.110521012,-0.005997846,0.99521444,NA
ENSG00000272391,371.5338293,0.128259957,0.071427381,1.795669317,0.072547124,0.13640903
ENSG00000272398,4042.9126,-2.130288453,0.058025023,-36.7132722,4.49E-295,2.00E-292
ENSG00000272402,10.85348479,0.516961831,0.274499395,1.883289512,0.059661144,0.115030804
ENSG00000272410,110.1638653,-0.09107317,0.255092629,-0.357019997,0.721076835,0.817940728
ENSG00000272412,16.9575806,0.081195783,0.245374122,0.330906056,0.740715448,0.831969454
ENSG00000272414,219.7695113,-0.841189772,0.12461022,-6.750568053,1.47E-11,9.05E-11
ENSG00000272419,82.14978342,0.185418875,0.148741883,1.246581466,0.212551001,0.335009191
ENSG00000272420,8.403505679,-0.002663462,0.281578148,-0.009459052,0.992452881,0.995595219
ENSG00000272426,18.58475907,1.331068699,0.242504687,5.488836992,4.05E-08,1.90E-07
ENSG00000272430,8.1386725,-0.077056593,0.288198692,-0.267373153,0.789181868,0.865506776
ENSG00000272432,3.525432031,0.376140476,0.28542135,1.317842818,0.187556271,0.303739218
ENSG00000272434,2.614116573,0.135560139,0.266352402,0.508950315,0.610787051,0.733137026
ENSG00000272438,8.680627248,-0.090875566,0.280607798,-0.323852604,0.746049628,0.835814632
ENSG00000272440,3.184163426,0.190185438,0.274844703,0.691974177,0.488953546,0.629285291
ENSG00000272444,7.724417738,0.023693781,0.283686071,0.083521128,0.933437178,0.96140148
ENSG00000272447,97.57008416,-0.225065499,0.134341715,-1.675321015,0.093871264,0.170035183
ENSG00000272449,60.00226823,-0.455291823,0.171262692,-2.65844136,0.007850301,0.018878739
ENSG00000272455,208.222942,-0.080100357,0.117425049,-0.682140288,0.495150247,0.634887984
ENSG00000272459,10.84258054,0.331052912,0.278326346,1.189441518,0.234265971,0.362234815
ENSG00000272461,34.95068766,-0.007297332,0.225386777,-0.032376932,0.974171458,0.984515116
ENSG00000272462,139.9026431,0.145205645,0.111227505,1.305483252,0.191728347,0.308696302
ENSG00000272468,6.337421398,0.017013579,0.288625252,0.058946953,0.95299436,0.973150754
ENSG00000272469,3.23359865,0.059066978,0.281751854,0.209641844,0.833947219,0.894372502
ENSG00000272473,17.96166792,-0.093137733,0.257151212,-0.362190526,0.717209659,0.815277749
ENSG00000272478,6.230972107,-0.038220533,0.188227572,-0.203054912,0.839092113,0.89717572
ENSG00000272489,78.37175253,-0.105261496,0.140621103,-0.748546939,0.454130324,0.597582168
ENSG00000272501,115.4368101,-0.040674014,0.140765924,-0.288947868,0.772621272,0.854179433
ENSG00000272507,3.022415507,0.088958742,0.27447146,0.324109259,0.745855317,0.835733566
ENSG00000272508,9.757136152,-0.433566835,0.287814429,-1.506411047,0.131961687,0.227524347
ENSG00000272509,7.321203996,-0.662534378,0.284304228,-2.330371179,0.019786542,0.043553695
ENSG00000272510,2.073129976,-0.081863817,0.247362642,-0.330946566,0.740684847,0.831969454
ENSG00000272512,37.47869701,-0.709544181,0.192276898,-3.690220663,0.00022406,0.00069784
ENSG00000272514,78.21988694,-1.494136163,0.180681887,-8.269429701,1.35E-16,1.15E-15
ENSG00000272518,37.44905576,-0.290407731,0.185789835,-1.563098062,0.118029531,0.207045148
ENSG00000272523,21.02565916,0.505176675,0.224049537,2.254754381,0.02414875,0.052041316
ENSG00000272524,21.91027212,0.955942416,0.249652748,3.829088297,0.000128619,0.000413103
ENSG00000272525,25.27698385,0.101736152,0.209145814,0.486436471,0.626657737,0.746174935
ENSG00000272533,48.46706275,-0.206135061,0.172255281,-1.196683549,0.231429922,0.358577719
ENSG00000272536,3.327841454,-0.503791405,0.284043615,-1.773641011,0.076122549,0.142208405
ENSG00000272537,1.198463727,0.119633497,0.230857731,0.518213084,0.604309607,NA
ENSG00000272540,70.6146326,0.528034318,0.152652104,3.459070018,0.000542044,0.001589259
ENSG00000272541,7.54597377,0.430420421,0.287759171,1.495766124,0.134714612,0.231358926
ENSG00000272543,0.126760016,-0.03112155,0.057859126,-0.537884899,0.590656514,NA
ENSG00000272556,8.167466082,-0.209208361,0.287298383,-0.72819192,0.466496111,0.608778314
ENSG00000272562,3.712676723,0.300910161,0.284567835,1.057428578,0.290316034,0.428831408
ENSG00000272567,5.399178899,-0.091973852,0.289852253,-0.317312876,0.751006208,0.839081388
ENSG00000272572,24.47358688,-0.28117316,0.220653411,-1.274275156,0.202565918,0.322533512
ENSG00000272574,8.713303432,-0.048899654,0.288896965,-0.169263303,0.86558954,0.914824295
ENSG00000272578,135.4755594,-0.110554457,0.128900978,-0.857669648,0.391074904,0.535757244
ENSG00000272579,159.8254987,-0.282262451,0.10392714,-2.715964757,0.006608295,0.016125809
ENSG00000272599,94.85837413,0.582778049,0.158548259,3.675713968,0.000237185,0.0007366
ENSG00000272601,13.46972251,-0.905781792,0.289014743,-3.134033176,0.001724214,0.004669183
ENSG00000272602,622.3457202,0.08537192,0.062765538,1.360171893,0.173775535,0.285492346
ENSG00000272604,40.49254987,-0.159802139,0.184920016,-0.86416897,0.387495075,0.532342884
ENSG00000272606,23.43051987,0.319078599,0.223187988,1.429640556,0.152820209,0.256601657
ENSG00000272617,67.07583457,-0.258131312,0.270770906,-0.95331997,0.340427976,0.483279848
ENSG00000272622,105.3414056,1.573885951,0.169613918,9.279226448,1.71E-20,1.80E-19
ENSG00000272638,5.574861945,0.719318118,0.256199612,2.807647181,0.004990487,0.012451386
ENSG00000272644,6.286694502,-0.136703692,0.28960247,-0.472039109,0.636898874,0.753611738
ENSG00000272645,81.44987741,-0.408500024,0.169077165,-2.416056743,0.015689616,0.035302924
ENSG00000272654,55.17460356,0.163301792,0.162778944,1.003212015,0.315758577,0.457192801
ENSG00000272655,149.9983863,-0.116360588,0.105078255,-1.107370769,0.268133659,0.403318692
ENSG00000272656,6.139745097,0.04632568,0.289764422,0.159873596,0.872980648,0.919352994
ENSG00000272660,4.213173688,0.363299916,0.288810454,1.257918166,0.208421353,0.32967526
ENSG00000272661,25.16235675,-0.004633364,0.220947059,-0.020970472,0.983269211,0.990544478
ENSG00000272662,8.329107947,0.135428531,0.276180364,0.490362635,0.623877312,0.743874248
ENSG00000272663,6.875466771,0.187828886,0.286698404,0.655144512,0.512374716,0.651093063
ENSG00000272666,6.54974371,0.243043728,0.288710937,0.841823765,0.399886607,0.544671311
ENSG00000272667,54.17627779,-0.226823375,0.179272994,-1.265240064,0.205785285,0.326445962
ENSG00000272669,13.41769421,-0.316905234,0.255485603,-1.24040349,0.214826191,0.337764733
ENSG00000272674,104.5176196,0.665457053,0.120680972,5.514183746,3.50E-08,1.65E-07
ENSG00000272677,18.21553481,0.425236663,0.225771055,1.883486187,0.05963451,0.114990236
ENSG00000272679,7.002000634,-0.109508429,0.179678775,-0.609467806,0.542214406,0.676460099
ENSG00000272686,138.4983852,0.038227307,0.114254426,0.334580534,0.737941531,0.829986064
ENSG00000272688,69.36642113,-0.301164428,0.157724222,-1.909436761,0.056205772,0.109260068
ENSG00000272689,4.563530025,0.115739406,0.287914803,0.401991856,0.68769002,0.792545497
ENSG00000272690,21.64506592,-0.275403199,0.238001751,-1.157147783,0.247211987,0.378241516
ENSG00000272691,0.5430652,0.111078986,0.15878475,0.699557014,0.484203996,NA
ENSG00000272695,35.771523,1.004458649,0.196040529,5.123729528,3.00E-07,1.30E-06
ENSG00000272696,13.48685464,-0.236211331,0.255734469,-0.923658559,0.355664115,0.499303409
ENSG00000272702,34.50038438,0.571086143,0.196309197,2.909115573,0.003624528,0.009262484
ENSG00000272707,3.101728719,-0.106605007,0.282907864,-0.376818818,0.706308255,0.806587314
ENSG00000272710,0.746707102,-0.087344922,0.17187428,-0.508190763,0.611319568,NA
ENSG00000272711,96.15842488,0.491265032,0.135553596,3.624138683,0.000289926,0.000887389
ENSG00000272716,27.51663388,0.325714991,0.211534474,1.539772618,0.123615789,0.2152831
ENSG00000272719,7.003481251,0.149813742,0.283384118,0.528659626,0.59704159,0.722375843
